"Replicon","Enzymes","Size"
"NZ_CP040815.1 chromosome",1726,4697973
"NZ_CP040817.1 chromosome",1769,4749968
"NZ_CP040818.1 chromosome",1558,4039866
"NZ_CP040825.1 chromosome",237,803230
"NZ_CP040827.1 chromosome",1931,5040532
"NZ_CP040829.1 chromosome",1926,5703931
"NZ_CP040833.1 chromosome",2138,5445317
"NZ_CP040840.1 chromosome",1163,3965053
"NZ_CP040841.1 chromosome",93,327104
"NZ_CP040843.1 chromosome",1168,3978120
"NZ_CP040844.1 chromosome",89,287832
"NZ_CP040846.1 chromosome",830,2226336
"NZ_CP040848.1 chromosome",996,2449276
"NZ_CP040849.1 chromosome",974,2659111
"NZ_CP040852.1 chromosome",839,2612556
"NZ_CP040854.1 chromosome",745,1944698
"NZ_CP040858.1 chromosome",1182,3295668
"NZ_CP040861.1 chromosome",2143,5441077
"NZ_CP040863.1 chromosome",989,2607636
"NZ_CP040871.1 chromosome",1286,3005997
"NZ_CP040872.1 chromosome",1400,3437203
"NZ_CP040875.1 chromosome",1004,2660995
"NZ_CP040878.1 chromosome",962,2618436
"NZ_CP040881.1 chromosome",1585,3929648
"NZ_CP040882.1 chromosome",925,2987884
"NZ_CP040883.1 chromosome",1029,2518181
"NZ_CP040886.1 chromosome",1927,4934660
"NZ_CP040887.1 chromosome",1450,3463442
"NZ_CP040896.1 chromosome",1837,5086993
"NZ_CP040898.1 chromosome",1070,2881081
"NZ_CP040899.1 chromosome",1346,3454625
"NZ_CP040900.1 chromosome",1902,4813658
"NZ_CP040904.1 chromosome",945,2495617
"NZ_CP040907.1 chromosome",999,2648833
"NZ_CP040908.1 chromosome",1315,3739606
"NZ_CP040911.1 chromosome",1498,3844669
"NZ_CP040914.1 chromosome",1860,4810323
"NZ_CP040915.1 chromosome",1648,4171640
"NZ_CP040916.1 chromosome",3251,9505665
"NZ_CP040917.1 chromosome",334,1017343
"NZ_CP040918.1 chromosome",996,2448652
"NZ_CP040919.1 chromosome",1993,5209476
"NZ_CP040924.1 chromosome",1307,3805212
"NZ_CP040927.1 chromosome",1843,4595444
"NZ_CP040930.1 chromosome",1809,4931431
"NZ_CP040931.1 chromosome",821,2304912
"NZ_CP040932.1 chromosome",1648,4053612
"NZ_CP040933.1 chromosome",1434,3789317
"NZ_CP040936.1 chromosome",1688,4731053
"NZ_CP040987.1 chromosome",1200,3409192
"NZ_CP040988.1 chromosome",1166,2950983
"NZ_CP040990.1 chromosome",1210,3275692
"NZ_CP040991.1 chromosome",523,1641536
"NZ_CP040993.1 chromosome",2117,5303035
"NZ_CP040997.1 chromosome",761,1914862
"NZ_CP040998.1 chromosome",1091,2755072
"NZ_CP041002.1 chromosome",1976,5302688
"NZ_CP041005.1 chromosome",1911,4857490
"NZ_CP041008.1 chromosome",2360,6263676
"NZ_CP041010.1 chromosome",1130,2964112
"NZ_CP041011.1 chromosome",1770,4482093
"NZ_CP041012.1 chromosome",1058,2845446
"NZ_CP041013.1 chromosome",2460,6792215
"NZ_CP041014.1 chromosome",1179,2992056
"NZ_CP041016.1 chromosome",1508,3844607
"NZ_CP041017.1 chromosome",495,1213992
"NZ_CP041022.1 chromosome",2145,5371084
"NZ_CP041023.1 chromosome",2131,5370920
"NZ_CP041025.1 chromosome",1579,4189011
"NZ_CP041026.1 chromosome",1942,4968488
"NZ_CP041029.1 chromosome",867,2240780
"NZ_CP041030.1 chromosome",918,2139666
"NZ_CP041031.1 chromosome",1905,4816454
"NZ_CP041035.1 chromosome",1525,4130187
"NZ_CP041036.1 chromosome",1606,4648537
"NZ_CP041037.1 chromosome",1090,2752396
"NZ_CP041038.1 chromosome",381,1152559
"NZ_CP041040.1 chromosome",1458,3618786
"NZ_CP041041.1 chromosome",1227,2787975
"NZ_CP041046.1 chromosome",1698,4610696
"NZ_CP041051.1 chromosome",1955,4955441
"NZ_CP041054.1 chromosome",1842,4799182
"NZ_CP041061.1 chromosome",2637,7565212
"NZ_CP041062.1 chromosome",1912,4719401
"NZ_CP041063.1 chromosome",1827,4297839
"NZ_CP041066.1 chromosome",2034,5154879
"NZ_CP041070.1 chromosome",1191,3016922
"NZ_CP041082.1 chromosome",2105,5462019
"NZ_CP041090.1 chromosome",2632,7132395
"NZ_CP041091.1 chromosome",1843,4434294
"NZ_CP041123.1 chromosome",2046,5307415
"NZ_CP041125.1 chromosome",2047,5307451
"NZ_CP041126.1 chromosome",2031,5366294
"NZ_CP041130.1 chromosome",2056,5325027
"NZ_CP041131.1 chromosome",2017,5271698
"NZ_CP041134.1 chromosome",2056,5324996
"NZ_CP041143.1 chromosome",1588,3983323
"NZ_CP041144.1 chromosome",1587,3983303
"NZ_CP041145.1 chromosome",1569,3888990
"NZ_CP041146.1 chromosome",2520,6220618
"NZ_CP041148.1 chromosome",1500,3998399
"NZ_CP041151.1 chromosome",1462,4066222
"NZ_CP041153.1 chromosome",1555,4343492
"NZ_CP041154.1 chromosome",1653,4280457
"NZ_CP041159.1 chromosome",1554,3820802
"NZ_CP041165.1 chromosome",945,2261034
"NZ_CP041166.1 chromosome",857,1916242
"NZ_CP041168.1 chromosome",3451,9226027
"NZ_CP041169.1 chromosome",1575,4343683
"NZ_CP041170.1 chromosome",1575,4294985
"NZ_CP041171.1 chromosome",1876,4755719
"NZ_CP041173.1 chromosome",1875,4679929
"NZ_CP041176.1 chromosome",1875,4679991
"NZ_CP041179.1 chromosome",1867,4775876
"NZ_CP041181.1 chromosome",1867,4776397
"NZ_CP041183.1 chromosome",1874,4752859
"NZ_CP041184.1 chromosome",1874,4718314
"NZ_CP041185.1 chromosome",2067,6314370
"NZ_CP041187.1 chromosome",1815,4473115
"NZ_CP041188.1 chromosome",1918,4803563
"NZ_CP041189.1 chromosome",2425,6712511
"NZ_CP041191.1 chromosome",2231,6167349
"NZ_CP041192.1 chromosome",1589,3984544
"NZ_CP041193.1 chromosome",822,2382774
"NZ_CP041198.1 chromosome",1810,4403796
"NZ_CP041199.1 chromosome",233,741809
"NZ_CP041200.1 chromosome",238,825366
"NZ_CP041201.1 chromosome",531,1826851
"NZ_CP041202.1 chromosome",1271,3556649
"NZ_CP041203.1 chromosome",1620,4475991
"NZ_CP041207.1 chromosome",1891,4426525
"NZ_CP041215.1 chromosome",469,1449344
"NZ_CP041216.1 chromosome",1569,4456447
"NZ_CP041217.1 chromosome",1832,5619468
"NZ_CP041222.1 chromosome",1465,3760568
"NZ_CP041224.1 chromosome",1287,3600228
"NZ_CP041230.1 chromosome",1777,6499434
"NZ_CP041233.1 chromosome",1993,5115562
"NZ_CP041235.1 chromosome",939,2320257
"NZ_CP041236.1 chromosome",2496,6884339
"NZ_CP041237.1 chromosome",1895,5389809
"NZ_CP041238.1 chromosome",1700,4316340
"NZ_CP041242.1 chromosome",1459,3857091
"NZ_CP041243.1 chromosome",1350,3315348
"NZ_CP041245.1 chromosome",82,174118
"NZ_CP041247.1 chromosome",2051,5266426
"NZ_CP041253.1 chromosome",1734,5550304
"NZ_CP041257.1 chromosome",995,2766162
"NZ_CP041259.1 chromosome",1446,3667996
"NZ_CP041270.2 chromosome",996,2851771
"NZ_CP041280.1 chromosome",755,1887491
"NZ_CP041281.1 chromosome",217,461109
"NZ_CP041284.1 chromosome",1881,4659816
"NZ_CP041291.1 chromosome",1213,3124175
"NZ_CP041295.1 chromosome",1181,2925873
"NZ_CP041300.1 chromosome",1956,5083072
"NZ_CP041302.1 chromosome",1899,4782773
"NZ_CP041304.1 chromosome",1908,4946083
"NZ_CP041305.1 chromosome",1916,5207802
"NZ_CP041322.1 chromosome",1847,4908612
"NZ_CP041323.1 chromosome",1747,3926187
"NZ_CP041326.1 chromosome",899,1967290
"NZ_CP041327.1 chromosome",1270,3380429
"NZ_CP041328.1 chromosome",234,750886
"NZ_CP041329.1 chromosome",1758,5129640
"NZ_CP041330.1 chromosome",1269,3381174
"NZ_CP041331.1 chromosome",234,750889
"NZ_CP041334.1 chromosome",955,2479222
"NZ_CP041335.1 chromosome",1547,4325960
"NZ_CP041337.1 chromosome",1973,5076638
"NZ_CP041344.1 chromosome",1041,2785968
"NZ_CP041345.1 chromosome",1097,3195778
"NZ_CP041348.1 chromosome",1353,3527401
"NZ_CP041352.1 chromosome",1612,4465898
"NZ_CP041354.1 chromosome",2407,6527298
"NZ_CP041356.1 chromosome",985,2696018
"NZ_CP041357.1 chromosome",1685,4144458
"NZ_CP041359.1 chromosome",2004,5320024
"NZ_CP041360.1 chromosome",2727,8664091
"NZ_CP041361.1 chromosome",1596,4063541
"NZ_CP041362.1 chromosome",1873,4722748
"NZ_CP041364.1 chromosome",1122,3290626
"NZ_CP041365.1 chromosome",1397,3543632
"NZ_CP041372.2 chromosome",1402,3969553
"NZ_CP041373.1 chromosome",2151,5483867
"NZ_CP041379.1 chromosome",1775,5785761
"NZ_CP041385.1 chromosome",505,1230623
"NZ_CP041386.1 chromosome",929,2196900
"NZ_CP041387.1 chromosome",1931,5042906
"NZ_CP041392.1 chromosome",1896,4857938
"NZ_CP041395.1 chromosome",1912,7079631
"NZ_CP041406.1 chromosome",867,2029060
"NZ_CP041408.1 chromosome",752,1918725
"NZ_CP041411.1 chromosome",1925,4987940
"NZ_CP041416.1 chromosome",1820,4706415
"NZ_CP041422.1 chromosome",1845,4665377
"NZ_CP041425.1 chromosome",1924,4928812
"NZ_CP041429.1 chromosome",1936,5090010
"NZ_CP041431.1 chromosome",1964,5246433
"NZ_CP041433.1 chromosome",1941,5099527
"NZ_CP041435.1 chromosome",1931,4917238
"NZ_CP041437.1 chromosome",1927,4937832
"NZ_CP041442.1 chromosome",1893,4735153
"NZ_CP041448.1 chromosome",1923,4860533
"NZ_CP041452.1 chromosome",1881,4662393
"NZ_CP041511.1 chromosome",1880,4926411
"NZ_CP041513.1 chromosome",1730,4569995
"NZ_CP041515.1 chromosome",2274,6067133
"NZ_CP041584.1 chromosome",782,1743985
"NZ_CP041585.1 chromosome",891,2215121
"NZ_CP041586.1 chromosome",878,2185626
"NZ_CP041587.1 chromosome",1445,3798644
"NZ_CP041607.2 chromosome",4171,11723552
"NZ_CP041610.2 chromosome",4223,12022941
"NZ_CP041612.2 chromosome",4285,12037094
"NZ_CP041614.1 chromosome",1994,6449204
"NZ_CP041616.1 chromosome",1600,4092907
"NZ_CP041617.1 chromosome",764,1645026
"NZ_CP041620.1 chromosome",1938,4948013
"NZ_CP041623.1 chromosome",1971,5375715
"NZ_CP041626.1 chromosome",748,2082055
"NZ_CP041627.1 chromosome",1881,4790657
"NZ_CP041628.1 chromosome",1894,4829265
"NZ_CP041632.1 chromosome",1404,3477599
"NZ_CP041635.1 chromosome",1206,3468848
"NZ_CP041636.1 chromosome",1774,4264634
"NZ_CP041637.1 chromosome",1453,3934786
"NZ_CP041638.1 chromosome",1450,3795229
"NZ_CP041639.1 chromosome",2116,5247824
"NZ_CP041643.1 chromosome",2115,6421661
"NZ_CP041644.1 chromosome",2109,5342084
"NZ_CP041647.1 chromosome",2196,5131576
"NZ_CP041649.1 chromosome",2099,5250274
"NZ_CP041650.2 chromosome",4189,11765395
"NZ_CP041654.1 chromosome",4260,11940408
"NZ_CP041656.1 chromosome",2713,7304136
"NZ_CP041657.1 chromosome",1104,3035735
"NZ_CP041659.1 chromosome",1003,2227318
"NZ_CP041660.1 chromosome",1388,4108962
"NZ_CP041661.1 chromosome",164,759041
"NZ_CP041663.1 chromosome",282,919993
"NZ_CP041664.1 chromosome",275,908787
"NZ_CP041666.1 chromosome",1435,3615398
"NZ_CP041667.1 chromosome",1226,3334474
"NZ_CP041668.1 chromosome",1078,3046673
"NZ_CP041676.1 chromosome",838,2205740
"NZ_CP041678.1 chromosome",1931,5000290
"NZ_CP041687.1 chromosome",1142,2973614
"NZ_CP041689.1 chromosome",1056,2414459
"NZ_CP041690.1 chromosome",1694,4430734
"NZ_CP041691.1 chromosome",1605,4064151
"NZ_CP041692.1 chromosome",1945,5121194
"NZ_CP041693.1 chromosome",1580,3954391
"NZ_CP041694.1 chromosome",1585,4219812
"NZ_CP041695.1 chromosome",2793,7687583
"NZ_CP041698.1 chromosome",896,2017051
"NZ_CP041699.1 chromosome",1907,4941329
"NZ_CP041700.1 chromosome",332,1016734
"NZ_CP041701.1 chromosome",334,1017268
"NZ_CP041702.1 chromosome",334,1014572
"NZ_CP041703.1 chromosome",333,1014563
"NZ_CP041704.1 chromosome",333,1017158
"NZ_CP041705.1 chromosome",331,1016689
"NZ_CP041706.1 chromosome",331,1017263
"NZ_CP041707.1 chromosome",331,1017273
"NZ_CP041708.1 chromosome",332,1016757
"NZ_CP041709.1 chromosome",332,1017304
"NZ_CP041710.1 chromosome",330,1017297
"NZ_CP041711.1 chromosome",331,1017283
"NZ_CP041712.1 chromosome",334,1017258
"NZ_CP041713.1 chromosome",932,2626338
"NZ_CP041716.1 chromosome",1540,3786318
"NZ_CP041722.1 chromosome",1077,2694981
"NZ_CP041723.1 chromosome",1070,2660394
"NZ_CP041724.1 chromosome",1068,2624231
"NZ_CP041725.1 chromosome",1072,2652107
"NZ_CP041726.1 chromosome",1069,2610930
"NZ_CP041727.1 chromosome",1070,2647211
"NZ_CP041728.1 chromosome",1217,3127145
"NZ_CP041729.1 chromosome",1222,3127580
"NZ_CP041730.1 chromosome",1602,5292479
"NZ_CP041731.1 chromosome",1973,5737770
"NZ_CP041732.1 chromosome",1230,3497628
"NZ_CP041733.1 chromosome",1882,4804295
"NZ_CP041738.1 chromosome",1106,3152103
"NZ_CP041743.1 chromosome",963,3016794
"NZ_CP041745.1 chromosome",1693,4485011
"NZ_CP041747.1 chromosome",1958,5476008
"NZ_CP041749.1 chromosome",1748,4820620
"NZ_CP041753.1 chromosome",2392,6466929
"NZ_CP041754.1 chromosome",2039,5936802
"NZ_CP041757.1 chromosome",1739,4215631
"NZ_CP041759.1 chromosome",980,2458520
"NZ_CP041763.1 chromosome",1461,3233079
"NZ_CP041764.1 chromosome",1965,5098052
"NZ_CP041765.1 chromosome",1677,3948637
"NZ_CP041767.1 chromosome",2169,6156479
"NZ_CP041769.1 chromosome",3263,7704423
"NZ_CP041770.1 chromosome",1594,3993985
"NZ_CP041771.1 chromosome",2426,6616247
"NZ_CP041772.1 chromosome",2421,6514208
"NZ_CP041773.1 chromosome",2443,6714255
"NZ_CP041774.1 chromosome",2451,6809062
"NZ_CP041777.1 chromosome",287,1031707
"NZ_CP041778.1 chromosome",1021,3288546
"NZ_CP041779.1 chromosome",1394,3538138
"NZ_CP041781.1 chromosome",1795,5364172
"NZ_CP041783.1 chromosome",1650,4912773
"NZ_CP041784.1 chromosome",1572,3919417
"NZ_CP041788.1 chromosome",1891,4405198
"NZ_CP041789.1 chromosome",1883,4415138
"NZ_CP041790.1 chromosome",1885,4420315
"NZ_CP041791.1 chromosome",1888,4420316
"NZ_CP041792.1 chromosome",1891,4412837
"NZ_CP041793.1 chromosome",1887,4431110
"NZ_CP041794.1 chromosome",1884,4407803
"NZ_CP041795.1 chromosome",1885,4408229
"NZ_CP041796.1 chromosome",1893,4426614
"NZ_CP041797.1 chromosome",1878,4397372
"NZ_CP041798.1 chromosome",1890,4410956
"NZ_CP041799.1 chromosome",1884,4406587
"NZ_CP041800.1 chromosome",1885,4427826
"NZ_CP041801.1 chromosome",1893,4433058
"NZ_CP041802.1 chromosome",1889,4410647
"NZ_CP041803.1 chromosome",1894,4410029
"NZ_CP041804.1 chromosome",1893,4406516
"NZ_CP041805.1 chromosome",1891,4402473
"NZ_CP041806.1 chromosome",1889,4402162
"NZ_CP041807.1 chromosome",1892,4397139
"NZ_CP041808.1 chromosome",1887,4368671
"NZ_CP041809.1 chromosome",1885,4391433
"NZ_CP041810.1 chromosome",1892,4408888
"NZ_CP041811.1 chromosome",1890,4413498
"NZ_CP041812.1 chromosome",1887,4407077
"NZ_CP041813.1 chromosome",1896,4438102
"NZ_CP041814.1 chromosome",1886,4408176
"NZ_CP041815.1 chromosome",1885,4416761
"NZ_CP041816.1 chromosome",1894,4424310
"NZ_CP041817.1 chromosome",1884,4408117
"NZ_CP041818.1 chromosome",1897,4428457
"NZ_CP041819.1 chromosome",1883,4401396
"NZ_CP041820.1 chromosome",1890,4414542
"NZ_CP041821.1 chromosome",1884,4399842
"NZ_CP041822.1 chromosome",1884,4399945
"NZ_CP041823.1 chromosome",1884,4400017
"NZ_CP041824.1 chromosome",1889,4401614
"NZ_CP041825.1 chromosome",1883,4400007
"NZ_CP041826.1 chromosome",1894,4447644
"NZ_CP041827.1 chromosome",1894,4450340
"NZ_CP041828.1 chromosome",1894,4433503
"NZ_CP041829.1 chromosome",1886,4376753
"NZ_CP041830.1 chromosome",1888,4417769
"NZ_CP041831.1 chromosome",1894,4425172
"NZ_CP041832.1 chromosome",1882,4404274
"NZ_CP041833.1 chromosome",1896,4438223
"NZ_CP041834.1 chromosome",1890,4409038
"NZ_CP041835.1 chromosome",1885,4410873
"NZ_CP041836.1 chromosome",1886,4418552
"NZ_CP041837.1 chromosome",1894,4438363
"NZ_CP041838.1 chromosome",1897,4438281
"NZ_CP041839.1 chromosome",1893,4438366
"NZ_CP041840.1 chromosome",1894,4438339
"NZ_CP041841.1 chromosome",1896,4438299
"NZ_CP041842.1 chromosome",1887,4414962
"NZ_CP041843.1 chromosome",1891,4405183
"NZ_CP041844.1 chromosome",1892,4431494
"NZ_CP041845.1 chromosome",1892,4419404
"NZ_CP041846.1 chromosome",1888,4419030
"NZ_CP041847.1 chromosome",1886,4418657
"NZ_CP041848.1 chromosome",1886,4419694
"NZ_CP041849.1 chromosome",1887,4420004
"NZ_CP041850.1 chromosome",1883,4416797
"NZ_CP041851.1 chromosome",1887,4413235
"NZ_CP041852.1 chromosome",1889,4425422
"NZ_CP041853.1 chromosome",1901,4444842
"NZ_CP041854.1 chromosome",1888,4421377
"NZ_CP041855.1 chromosome",1885,4419973
"NZ_CP041856.1 chromosome",1890,4416231
"NZ_CP041857.1 chromosome",1890,4416165
"NZ_CP041858.1 chromosome",1882,4417680
"NZ_CP041859.1 chromosome",1889,4413879
"NZ_CP041860.1 chromosome",1885,4413638
"NZ_CP041861.1 chromosome",1888,4419916
"NZ_CP041862.1 chromosome",1892,4434707
"NZ_CP041863.1 chromosome",1883,4416971
"NZ_CP041864.1 chromosome",1887,4387956
"NZ_CP041865.1 chromosome",1884,4411261
"NZ_CP041866.1 chromosome",1892,4404858
"NZ_CP041867.1 chromosome",1889,4419967
"NZ_CP041868.1 chromosome",1896,4430047
"NZ_CP041869.1 chromosome",1883,4412588
"NZ_CP041870.1 chromosome",1887,4419801
"NZ_CP041871.1 chromosome",1895,4429476
"NZ_CP041872.1 chromosome",1885,4418318
"NZ_CP041873.1 chromosome",1886,4410415
"NZ_CP041874.1 chromosome",1885,4418159
"NZ_CP041875.1 chromosome",1893,4432141
"NZ_CP041876.1 chromosome",1890,4419608
"NZ_CP041919.1 chromosome",1887,4753449
"NZ_CP041923.1 chromosome",479,1482279
"NZ_CP041924.1 chromosome",481,1483853
"NZ_CP041925.1 chromosome",2046,5183422
"NZ_CP041927.1 chromosome",2116,5253969
"NZ_CP041932.1 chromosome",828,2165038
"NZ_CP041933.1 chromosome",1978,5597068
"NZ_CP041944.1 chromosome",1099,3083412
"NZ_CP041945.1 chromosome",2463,6835731
"NZ_CP041946.1 chromosome",2139,5349282
"NZ_CP041955.1 chromosome",1907,4856183
"NZ_CP041961.1 chromosome",1766,5128239
"NZ_CP041963.1 chromosome",1775,5231646
"NZ_CP041965.1 chromosome",1762,5018196
"NZ_CP041967.1 chromosome",1790,5296102
"NZ_CP041968.1 chromosome",815,1951018
"NZ_CP041969.1 chromosome",2134,6408853
"NZ_CP041970.1 chromosome",1495,4024840
"NZ_CP041971.1 chromosome",1491,4091186
"NZ_CP041973.1 chromosome",1878,4690706
"NZ_CP041976.1 chromosome",1931,4957978
"NZ_CP041979.1 chromosome",1954,5126903
"NZ_CP041982.1 chromosome",610,1584654
"NZ_CP041983.1 chromosome",604,1523859
"NZ_CP041987.1 chromosome",609,1585609
"NZ_CP041988.1 chromosome",1691,3976181
"NZ_CP041989.1 chromosome",1696,3982002
"NZ_CP041990.1 chromosome",1691,3975975
"NZ_CP041991.1 chromosome",1691,3976050
"NZ_CP041992.1 chromosome",1698,3990064
"NZ_CP041993.1 chromosome",1699,3989699
"NZ_CP041994.1 chromosome",827,2092054
"NZ_CP041995.1 chromosome",708,1945689
"NZ_CP041996.1 chromosome",1954,4995442
"NZ_CP041998.1 chromosome",854,2090429
"NZ_CP041999.1 chromosome",860,2140995
"NZ_CP042000.1 chromosome",856,2100561
"NZ_CP042001.1 chromosome",862,2137402
"NZ_CP042002.1 chromosome",853,2075620
"NZ_CP042003.1 chromosome",1098,2819586
"NZ_CP042043.1 chromosome",1094,2806828
"NZ_CP042046.1 chromosome",1088,2780737
"NZ_CP042107.1 chromosome",1095,2807514
"NZ_CP042153.1 chromosome",1088,2781709
"NZ_CP042157.1 chromosome",1099,2840146
"NZ_CP042161.1 chromosome",2248,6486246
"NZ_CP042162.1 chromosome",785,1849237
"NZ_CP042164.1 chromosome",1482,3904889
"NZ_CP042165.1 chromosome",1071,3249718
"NZ_CP042166.1 chromosome",479,1536075
"NZ_CP042169.1 chromosome",1083,2522703
"NZ_CP042170.1 chromosome",1902,5867608
"NZ_CP042171.1 chromosome",1995,6334343
"NZ_CP042172.1 chromosome",1508,3649547
"NZ_CP042173.1 chromosome",1633,4539645
"NZ_CP042174.1 chromosome",1584,4357994
"NZ_CP042175.1 chromosome",2670,7308410
"NZ_CP042176.1 chromosome",2672,7308448
"NZ_CP042177.1 chromosome",1394,3530666
"NZ_CP042178.1 chromosome",936,2783599
"NZ_CP042179.1 chromosome",343,1067603
"NZ_CP042180.1 chromosome",2169,6200328
"NZ_CP042183.1 chromosome",1697,3976562
"NZ_CP042184.1 chromosome",1697,3976800
"NZ_CP042211.1 chromosome",702,1675441
"NZ_CP042216.2 chromosome",1057,2804126
"NZ_CP042218.1 chromosome",1189,2917404
"NZ_CP042219.1 chromosome",1918,5499432
"NZ_CP042220.2 chromosome",1592,4317154
"NZ_CP042238.1 chromosome",315,918834
"NZ_CP042239.1 chromosome",1641,4154291
"NZ_CP042241.1 chromosome",959,2344456
"NZ_CP042242.1 chromosome",950,2467769
"NZ_CP042243.1 chromosome",1147,3046753
"NZ_CP042246.1 chromosome",1986,5126272
"NZ_CP042250.1 chromosome",1967,5084081
"NZ_CP042251.1 chromosome",1436,3595045
"NZ_CP042252.1 chromosome",1654,4201713
"NZ_CP042254.1 chromosome",1368,4199426
"NZ_CP042260.1 chromosome",1504,3770186
"NZ_CP042261.1 chromosome",988,2257066
"NZ_CP042266.1 chromosome",2727,8146484
"NZ_CP042267.1 chromosome",1400,4123685
"NZ_CP042269.1 chromosome",2288,6123373
"NZ_CP042270.1 chromosome",2041,5272357
"NZ_CP042271.1 chromosome",1570,3907268
"NZ_CP042272.1 chromosome",1915,5507169
"NZ_CP042274.1 chromosome",1171,2943916
"NZ_CP042275.2 chromosome",737,2212386
"NZ_CP042278.1 chromosome",2718,7556430
"NZ_CP042282.1 chromosome",1865,6461058
"NZ_CP042285.1 chromosome",1673,5344828
"NZ_CP042286.1 chromosome",1073,2676222
"NZ_CP042289.1 chromosome",998,2895174
"NZ_CP042295.1 chromosome",296,959110
"NZ_CP042298.1 chromosome",2005,5270611
"NZ_CP042299.1 chromosome",1097,2961008
"NZ_CP042300.1 chromosome",341,1124701
"NZ_CP042301.2 chromosome",1955,4855325
"NZ_CP042302.1 chromosome",1767,5293259
"NZ_CP042303.1 chromosome",1739,4932026
"NZ_CP042304.1 chromosome",1643,4480314
"NZ_CP042305.1 chromosome",1607,4183638
"NZ_CP042306.1 chromosome",1438,3403025
"NZ_CP042309.1 chromosome",2102,5287421
"NZ_CP042310.1 chromosome",2114,5363005
"NZ_CP042311.1 chromosome",2115,5362074
"NZ_CP042314.1 chromosome",2055,4996433
"NZ_CP042315.1 chromosome",2068,5018647
"NZ_CP042317.1 chromosome",2058,4999802
"NZ_CP042318.1 chromosome",2106,5294970
"NZ_CP042319.1 chromosome",1939,4579303
"NZ_CP042320.1 chromosome",2100,5297596
"NZ_CP042321.1 chromosome",2103,5285995
"NZ_CP042323.1 chromosome",1727,4902232
"NZ_CP042324.1 chromosome",3109,8667664
