"Replicon","Enzymes","Size"
"NZ_CP054164.1 plasmid",0,1393
"NZ_CP054165.1 plasmid",16,68411
"NZ_CP054166.1 plasmid",35,165243
"NZ_CP054167.1 plasmid",0,4063
"NZ_CP054168.1 plasmid",2,10552
"NZ_CP054171.1 plasmid",20,92972
"NZ_CP054172.1 plasmid",9,32976
"NZ_CP054192.1 plasmid",72,407456
"NZ_CP054193.1 plasmid",14,92646
"NZ_CP054194.1 plasmid",0,1506
"NZ_CP054195.1 plasmid",1,3521
"NZ_CP054196.1 plasmid",0,9464
"NZ_CP054197.1 plasmid",3,37730
"NZ_CP054208.1 plasmid",173,523504
"NZ_CP054209.1 plasmid",70,288048
"NZ_CP054210.1 plasmid",16,90413
"NZ_CP054211.1 plasmid",4,65946
"NZ_CP054213.1 plasmid",8,88619
"NZ_CP054215.1 plasmid",21,89178
"NZ_CP054216.1 plasmid",10,88657
"NZ_CP054217.1 plasmid",0,5167
"NZ_CP054218.1 plasmid",0,2113
"NZ_CP054220.1 plasmid",18,128954
"NZ_CP054221.1 plasmid",10,86740
"NZ_CP054222.1 plasmid",0,5167
"NZ_CP054223.1 plasmid",0,1506
"NZ_CP054225.1 plasmid",17,123935
"NZ_CP054226.1 plasmid",0,5658
"NZ_CP054228.1 plasmid",18,135461
"NZ_CP054229.1 plasmid",1,6431
"NZ_CP054231.1 plasmid",1,7154
"NZ_CP054233.1 plasmid",22,129632
"NZ_CP054234.1 plasmid",0,4072
"NZ_CP054235.1 plasmid",0,1551
"NZ_CP054237.1 plasmid",32,131660
"NZ_CP054238.1 plasmid",0,1546
"NZ_CP054255.1 plasmid",17,110148
"NZ_CP054260.1 plasmid",2,14694
"NZ_CP054261.1 plasmid",7,38269
"NZ_CP054262.1 plasmid",6,22944
"NZ_CP054263.1 plasmid",2,16770
"NZ_CP054265.1 plasmid",33,168717
"NZ_CP054266.1 plasmid",14,89626
"NZ_CP054267.1 plasmid",9,57419
"NZ_CP054271.1 plasmid",30,180641
"NZ_CP054272.1 plasmid",20,78869
"NZ_CP054273.1 plasmid",9,45048
"NZ_CP054274.1 plasmid",1,3271
"NZ_CP054275.1 plasmid",0,2118
"NZ_CP054276.1 plasmid",0,1432
"NZ_CP054279.1 plasmid",29,140764
"NZ_CP054280.1 plasmid",25,109094
"NZ_CP054281.1 plasmid",3,12137
"NZ_CP054283.1 plasmid",8,43621
"NZ_CP054284.1 plasmid",6,34051
"NZ_CP054286.1 plasmid",26,176330
"NZ_CP054287.1 plasmid",33,156980
"NZ_CP054288.1 plasmid",7,43620
"NZ_CP054295.1 plasmid",32,156725
"NZ_CP054296.1 plasmid",19,73366
"NZ_CP054297.1 plasmid",8,43621
"NZ_CP054298.1 plasmid",0,8828
"NZ_CP054299.1 plasmid",0,3576
"NZ_CP054300.1 plasmid",0,2155
"NZ_CP054304.1 plasmid",41,216803
"NZ_CP054305.1 plasmid",25,125232
"NZ_CP054307.1 plasmid",22,81333
"NZ_CP054308.1 plasmid",11,45216
"NZ_CP054309.1 plasmid",0,1564
"NZ_CP054346.1 plasmid",8,39154
"NZ_CP054347.1 plasmid",1,5631
"NZ_CP054348.1 plasmid",1,5213
"NZ_CP054349.1 plasmid",0,5167
"NZ_CP054350.1 plasmid",0,4064
"NZ_CP054351.1 plasmid",2,3896
"NZ_CP054352.1 plasmid",0,1822
"NZ_CP054354.1 plasmid",11,82764
"NZ_CP054355.1 plasmid",10,78886
"NZ_CP054356.1 plasmid",9,75628
"NZ_CP054357.1 plasmid",0,5716
"NZ_CP054358.1 plasmid",0,5153
"NZ_CP054359.1 plasmid",0,4110
"NZ_CP054360.1 plasmid",0,2311
"NZ_CP054361.1 plasmid",0,2113
"NZ_CP054362.1 plasmid",0,1552
"NZ_CP054364.1 plasmid",22,126498
"NZ_CP054365.1 plasmid",3,31162
"NZ_CP054366.1 plasmid",1,8859
"NZ_CP054367.1 plasmid",0,3090
"NZ_CP054369.1 plasmid",18,148443
"NZ_CP054370.1 plasmid",6,33974
"NZ_CP054398.1 plasmid",25,141474
"NZ_CP054399.1 plasmid",34,147763
"NZ_CP054401.1 plasmid",25,141474
"NZ_CP054402.1 plasmid",34,147763
"NZ_CP054404.1 plasmid",25,141398
"NZ_CP054405.1 plasmid",33,147761
"NZ_CP054408.1 plasmid",33,147764
"NZ_CP054409.1 plasmid",8,44960
"NZ_CP054412.1 plasmid",8,44885
"NZ_CP054417.1 plasmid",0,11194
"NZ_CP054423.1 plasmid",5,42668
"NZ_CP054435.1 plasmid",15,36907
"NZ_CP054436.1 plasmid",9,35615
"NZ_CP054437.1 plasmid",0,2458
"NZ_CP054439.1 plasmid",2,2305
"NZ_CP054441.1 plasmid",4,42714
"NZ_CP054442.1 plasmid",15,36907
"NZ_CP054443.1 plasmid",0,2276
"NZ_CP054445.1 plasmid",2,39196
"NZ_CP054446.1 plasmid",15,36906
"NZ_CP054447.1 plasmid",0,4439
"NZ_CP054448.1 plasmid",0,2276
"NZ_CP054465.1 plasmid",0,3829
"NZ_CP054466.1 plasmid",0,3188
"NZ_CP054478.1 plasmid",0,5685
"NZ_CP054483.1 plasmid",1,4393
"NZ_CP054561.1 plasmid",1,10832
"NZ_CP054567.1 plasmid",11,55939
"NZ_CP054576.1 plasmid",10,41251
"NZ_CP054577.1 plasmid",11,29715
"NZ_CP054578.1 plasmid",13,28716
"NZ_CP054579.1 plasmid",0,2276
"NZ_CP054586.1 plasmid",78,363938
"NZ_CP054588.1 plasmid",80,254488
"NZ_CP054589.1 plasmid",46,253363
"NZ_CP054590.1 plasmid",6,52906
"NZ_CP054600.1 plasmid",35,108150
"NZ_CP054601.1 plasmid",8,11792
"NZ_CP054602.1 plasmid",41,120734
"NZ_CP054603.1 plasmid",51,164359
"NZ_CP054604.1 plasmid",91,233141
"NZ_CP054605.1 plasmid",9,23927
"NZ_CP054606.1 plasmid",98,250456
"NZ_CP054607.1 plasmid",13,49860
"NZ_CP054608.1 plasmid",30,79728
"NZ_CP054609.1 plasmid",170,508678
"NZ_CP054610.1 plasmid",7,40888
"NZ_CP054611.1 plasmid",4,45787
"NZ_CP054613.1 plasmid",852,2697188
"NZ_CP054615.1 plasmid",118,318077
"NZ_CP054616.1 plasmid",226,668146
"NZ_CP054617.1 plasmid",227,728493
"NZ_CP054618.1 plasmid",126,426158
"NZ_CP054620.1 plasmid",112,443879
"NZ_CP054621.1 plasmid",334,1118090
"NZ_CP054622.1 plasmid",47,305146
"NZ_CP054625.1 plasmid",14,33330
"NZ_CP054658.1 plasmid",9,57676
"NZ_CP054659.1 plasmid",2,16368
"NZ_CP054660.1 plasmid",0,10268
"NZ_CP054661.1 plasmid",1,9085
"NZ_CP054663.1 plasmid",15,108557
"NZ_CP054664.1 plasmid",8,68935
"NZ_CP054693.1 plasmid",6,44503
"NZ_CP054694.1 plasmid",14,99098
"NZ_CP054695.1 plasmid",23,120515
"NZ_CP054696.1 plasmid",3,53840
"NZ_CP054697.1 plasmid",53,264855
"NZ_CP054702.1 plasmid",6,38722
"NZ_CP054703.1 plasmid",25,266388
"NZ_CP054704.1 plasmid",8,121537
"NZ_CP054708.1 plasmid",209,602938
"NZ_CP054709.1 plasmid",110,419060
"NZ_CP054710.1 plasmid",23,132808
"NZ_CP054711.1 plasmid",1,24593
"NZ_CP054712.1 plasmid",1,14560
"NZ_CP054716.1 plasmid",9,51651
"NZ_CP054717.1 plasmid",30,162029
"NZ_CP054718.1 plasmid",29,118798
"NZ_CP054721.1 plasmid",45,194901
"NZ_CP054722.1 plasmid",29,133772
"NZ_CP054723.1 plasmid",16,87095
"NZ_CP054724.1 plasmid",2,11970
"NZ_CP054725.1 plasmid",0,5596
"NZ_CP054727.1 plasmid",45,195027
"NZ_CP054728.1 plasmid",29,133772
"NZ_CP054729.1 plasmid",16,87095
"NZ_CP054730.1 plasmid",2,11970
"NZ_CP054731.1 plasmid",1,5596
"NZ_CP054733.1 plasmid",45,194896
"NZ_CP054734.1 plasmid",27,123177
"NZ_CP054735.1 plasmid",16,87095
"NZ_CP054736.1 plasmid",2,11970
"NZ_CP054737.1 plasmid",1,5596
"NZ_CP054739.1 plasmid",45,195034
"NZ_CP054740.1 plasmid",27,123177
"NZ_CP054741.1 plasmid",16,87095
"NZ_CP054742.1 plasmid",2,11970
"NZ_CP054743.1 plasmid",1,5596
"NZ_CP054745.1 plasmid",45,195025
"NZ_CP054746.1 plasmid",29,133772
"NZ_CP054747.1 plasmid",16,87095
"NZ_CP054748.1 plasmid",2,11971
"NZ_CP054749.1 plasmid",1,5596
"NZ_CP054751.1 plasmid",45,195028
"NZ_CP054752.1 plasmid",29,133772
"NZ_CP054753.1 plasmid",16,87095
"NZ_CP054754.1 plasmid",2,11970
"NZ_CP054755.1 plasmid",1,5596
"NZ_CP054757.1 plasmid",45,195024
"NZ_CP054758.1 plasmid",27,123177
"NZ_CP054759.1 plasmid",16,87095
"NZ_CP054760.1 plasmid",2,11970
"NZ_CP054761.1 plasmid",1,5596
"NZ_CP054763.1 plasmid",45,195077
"NZ_CP054764.1 plasmid",29,133772
"NZ_CP054765.1 plasmid",16,87095
"NZ_CP054766.1 plasmid",2,11970
"NZ_CP054767.1 plasmid",1,5596
"NZ_CP054769.1 plasmid",45,195034
"NZ_CP054770.1 plasmid",29,133772
"NZ_CP054771.1 plasmid",16,87095
"NZ_CP054772.1 plasmid",2,11970
"NZ_CP054773.1 plasmid",1,5596
"NZ_CP054775.1 plasmid",45,195030
"NZ_CP054776.1 plasmid",29,133772
"NZ_CP054777.1 plasmid",16,87095
"NZ_CP054778.1 plasmid",2,15931
"NZ_CP054779.1 plasmid",1,5596
"NZ_CP054781.1 plasmid",45,195031
"NZ_CP054782.1 plasmid",29,133771
"NZ_CP054783.1 plasmid",16,87095
"NZ_CP054784.1 plasmid",2,11970
"NZ_CP054785.1 plasmid",1,5596
"NZ_CP054832.1 plasmid",19,74014
"NZ_CP054833.1 plasmid",6,19933
"NZ_CP054834.1 plasmid",2,8128
"NZ_CP054835.1 plasmid",0,2276
"NZ_CP054841.1 plasmid",221,642987
"NZ_CP054842.1 plasmid",42,175731
"NZ_CP054857.1 plasmid",26,112167
"NZ_CP054859.1 plasmid",54,263333
"NZ_CP054860.1 plasmid",59,259503
"NZ_CP054862.1 plasmid",59,259514
"NZ_CP054863.1 plasmid",53,263340
"NZ_CP054909.1 plasmid",98,283516
"NZ_CP054910.1 plasmid",17,91129
"NZ_CP054911.1 plasmid",39,218767
"NZ_CP054914.1 plasmid",0,4042
"NZ_CP054915.1 plasmid",0,3180
"NZ_CP054917.1 plasmid",20,151949
"NZ_CP054921.1 plasmid",19,136926
"NZ_CP054922.1 plasmid",10,133747
"NZ_CP054924.1 plasmid",6,73073
"NZ_CP054927.1 plasmid",134,608416
"NZ_CP054928.1 plasmid",2,53193
"NZ_CP054930.1 plasmid",3,23898
"NZ_CP054941.1 plasmid",38,142890
"NZ_CP054942.1 plasmid",10,76661
"NZ_CP054943.1 plasmid",10,86336
"NZ_CP054944.1 plasmid",0,3608
"NZ_CP054966.1 plasmid",18,87961
"NZ_CP054968.1 plasmid",68,350285
"NZ_CP054969.1 plasmid",28,137932
"NZ_CP054970.1 plasmid",1,4626
"NZ_CP054971.1 plasmid",0,2294
"NZ_CP054973.1 plasmid",30,140582
"NZ_CP054974.1 plasmid",28,120564
"NZ_CP054975.1 plasmid",24,109938
"NZ_CP054976.1 plasmid",1,5252
"NZ_CP054978.1 plasmid",26,199931
"NZ_CP054979.1 plasmid",26,157162
"NZ_CP054980.1 plasmid",23,124795
"NZ_CP054981.1 plasmid",0,6647
"NZ_CP054982.1 plasmid",1,5429
"NZ_CP054983.1 plasmid",1,4018
"NZ_CP054985.1 plasmid",42,221140
"NZ_CP054986.1 plasmid",23,121235
"NZ_CP054987.1 plasmid",28,110115
"NZ_CP054988.1 plasmid",14,68256
"NZ_CP054989.1 plasmid",1,6817
"NZ_CP054993.1 plasmid",10,86160
"NZ_CP054994.1 plasmid",14,84141
"NZ_CP054995.1 plasmid",25,80448
"NZ_CP054996.1 plasmid",0,4729
"NZ_CP054998.1 plasmid",38,197765
"NZ_CP054999.1 plasmid",21,91712
"NZ_CP055001.1 plasmid",25,132056
"NZ_CP055002.1 plasmid",0,3788
"NZ_CP055004.1 plasmid",12,58253
"NZ_CP055006.1 plasmid",23,115763
"NZ_CP055007.1 plasmid",14,66378
"NZ_CP055008.1 plasmid",0,1506
"NZ_CP055011.1 plasmid",50,274085
"NZ_CP055012.1 plasmid",40,234910
"NZ_CP055013.1 plasmid",25,167218
"NZ_CP055014.1 plasmid",21,99172
"NZ_CP055016.1 plasmid",36,183928
"NZ_CP055017.1 plasmid",6,35655
"NZ_CP055018.1 plasmid",1,6988
"NZ_CP055020.1 plasmid",33,154739
"NZ_CP055021.1 plasmid",0,4062
"NZ_CP055023.1 plasmid",11,40757
"NZ_CP055025.1 plasmid",12,98457
"NZ_CP055026.1 plasmid",11,47888
"NZ_CP055027.1 plasmid",3,6242
"NZ_CP055028.1 plasmid",0,2845
"NZ_CP055029.1 plasmid",0,2638
"NZ_CP055031.1 plasmid",1,26517
"NZ_CP055032.1 plasmid",1,13291
"NZ_CP055034.1 plasmid",55,242129
"NZ_CP055035.1 plasmid",0,1552
"NZ_CP055036.1 plasmid",0,1506
"NZ_CP055038.1 plasmid",30,140589
"NZ_CP055039.1 plasmid",13,72259
"NZ_CP055040.1 plasmid",0,2453
"NZ_CP055042.1 plasmid",23,87472
"NZ_CP055043.1 plasmid",11,47227
"NZ_CP055044.1 plasmid",0,4981
"NZ_CP055045.1 plasmid",0,3962
"NZ_CP055046.1 plasmid",0,3565
"NZ_CP055047.1 plasmid",0,2458
"NZ_CP055049.1 plasmid",23,129277
"NZ_CP055050.1 plasmid",8,46569
"NZ_CP055051.1 plasmid",1,4285
"NZ_CP055053.1 plasmid",18,117256
"NZ_CP055054.1 plasmid",8,41542
"NZ_CP055056.1 plasmid",18,117256
"NZ_CP055058.1 plasmid",33,236764
"NZ_CP055059.1 plasmid",32,146309
"NZ_CP055060.1 plasmid",0,2107
"NZ_CP055062.1 plasmid",51,263057
"NZ_CP055067.1 plasmid",40,181158
"NZ_CP055068.1 plasmid",16,74918
"NZ_CP055069.1 plasmid",1,6807
"NZ_CP055071.1 plasmid",22,144275
"NZ_CP055072.1 plasmid",8,52399
"NZ_CP055073.1 plasmid",8,46569
"NZ_CP055074.1 plasmid",0,2443
"NZ_CP055076.1 plasmid",37,125787
"NZ_CP055077.1 plasmid",10,69050
"NZ_CP055078.1 plasmid",7,38809
"NZ_CP055079.1 plasmid",5,32138
"NZ_CP055080.1 plasmid",1,6989
"NZ_CP055081.1 plasmid",1,5631
"NZ_CP055082.1 plasmid",0,5163
"NZ_CP055083.1 plasmid",0,4072
"NZ_CP055084.1 plasmid",0,4062
"NZ_CP055085.1 plasmid",0,3171
"NZ_CP055086.1 plasmid",0,1549
"NZ_CP055088.1 plasmid",11,42893
"NZ_CP055090.1 plasmid",26,126719
"NZ_CP055091.1 plasmid",28,80984
"NZ_CP055093.1 plasmid",29,93448
"NZ_CP055094.1 plasmid",1,12602
"NZ_CP055097.1 plasmid",27,91928
"NZ_CP055098.1 plasmid",1,11713
"NZ_CP055100.1 plasmid",34,171874
"NZ_CP055101.1 plasmid",12,88969
"NZ_CP055102.1 plasmid",8,58696
"NZ_CP055103.1 plasmid",7,43384
"NZ_CP055104.1 plasmid",0,3257
"NZ_CP055105.1 plasmid",0,2460
"NZ_CP055107.1 plasmid",47,301800
"NZ_CP055108.1 plasmid",22,105546
"NZ_CP055110.1 plasmid",35,177080
"NZ_CP055111.1 plasmid",10,84883
"NZ_CP055112.1 plasmid",1,8758
"NZ_CP055114.1 plasmid",29,131712
"NZ_CP055115.1 plasmid",13,91560
"NZ_CP055116.1 plasmid",2,7105
"NZ_CP055117.1 plasmid",1,6668
"NZ_CP055118.1 plasmid",1,4052
"NZ_CP055120.1 plasmid",34,173773
"NZ_CP055121.1 plasmid",5,25720
"NZ_CP055122.1 plasmid",14,75082
"NZ_CP055152.1 plasmid",30,136251
"NZ_CP055154.1 plasmid",36,141098
"NZ_CP055155.1 plasmid",20,116703
"NZ_CP055163.1 plasmid",56,260949
"NZ_CP055164.1 plasmid",13,33939
"NZ_CP055165.1 plasmid",1,4648
"NZ_CP055166.1 plasmid",0,4073
"NZ_CP055168.1 plasmid",27,125110
"NZ_CP055169.1 plasmid",1,6817
"NZ_CP055171.1 plasmid",25,131772
"NZ_CP055172.1 plasmid",0,4073
"NZ_CP055173.1 plasmid",0,1553
"NZ_CP055175.1 plasmid",47,233421
"NZ_CP055176.1 plasmid",24,136415
"NZ_CP055177.1 plasmid",0,6861
"NZ_CP055178.1 plasmid",0,4765
"NZ_CP055180.1 plasmid",26,122007
"NZ_CP055182.1 plasmid",28,103571
"NZ_CP055183.1 plasmid",6,35925
"NZ_CP055185.1 plasmid",8,46569
"NZ_CP055187.1 plasmid",23,111144
"NZ_CP055188.1 plasmid",19,58759
"NZ_CP055189.1 plasmid",9,48420
"NZ_CP055190.1 plasmid",0,4473
"NZ_CP055191.1 plasmid",0,4167
"NZ_CP055192.1 plasmid",0,2148
"NZ_CP055193.1 plasmid",0,2058
"NZ_CP055195.1 plasmid",24,125749
"NZ_CP055196.1 plasmid",13,99313
"NZ_CP055197.1 plasmid",16,78847
"NZ_CP055198.1 plasmid",0,4073
"NZ_CP055200.1 plasmid",27,137403
"NZ_CP055201.1 plasmid",10,92910
"NZ_CP055202.1 plasmid",11,91691
"NZ_CP055203.1 plasmid",0,5242
"NZ_CP055204.1 plasmid",1,4791
"NZ_CP055205.1 plasmid",1,3877
"NZ_CP055206.1 plasmid",0,3577
"NZ_CP055207.1 plasmid",0,3139
"NZ_CP055208.1 plasmid",0,2351
"NZ_CP055209.1 plasmid",0,1551
"NZ_CP055211.1 plasmid",49,223722
"NZ_CP055212.1 plasmid",14,102776
"NZ_CP055214.1 plasmid",33,160169
"NZ_CP055215.1 plasmid",5,13247
"NZ_CP055217.1 plasmid",16,97587
"NZ_CP055218.1 plasmid",12,48095
"NZ_CP055220.1 plasmid",18,118659
"NZ_CP055221.1 plasmid",14,82001
"NZ_CP055222.1 plasmid",0,2275
"NZ_CP055223.1 plasmid",0,2052
"NZ_CP055226.1 plasmid",0,3125
"NZ_CP055228.1 plasmid",7,28259
"NZ_CP055248.1 plasmid",16,89672
"NZ_CP055249.1 plasmid",23,143918
"NZ_CP055250.1 plasmid",10,53573
"NZ_CP055252.1 plasmid",7,46914
"NZ_CP055253.1 plasmid",10,64771
"NZ_CP055254.1 plasmid",11,71937
"NZ_CP055255.1 plasmid",32,145790
"NZ_CP055257.1 plasmid",10,64941
"NZ_CP055258.1 plasmid",26,116030
"NZ_CP055260.1 plasmid",9,60960
"NZ_CP055261.1 plasmid",10,84033
"NZ_CP055262.1 plasmid",36,136694
"NZ_CP055267.1 plasmid",72,266885
"NZ_CP055278.1 plasmid",1,7073
"NZ_CP055279.1 plasmid",1,7048
"NZ_CP055280.1 plasmid",1,6813
"NZ_CP055281.1 plasmid",0,6257
"NZ_CP055282.1 plasmid",2,5594
"NZ_CP055283.1 plasmid",1,9444
"NZ_CP055284.1 plasmid",32,161809
"NZ_CP055285.1 plasmid",16,85229
"NZ_CP055286.1 plasmid",1,14653
"NZ_CP055287.1 plasmid",2,13799
"NZ_CP055288.1 plasmid",0,13036
"NZ_CP055289.1 plasmid",0,12103
"NZ_CP055290.1 plasmid",1,10333
"NZ_CP055291.1 plasmid",3,8955
"NZ_CP055295.1 plasmid",45,197415
"NZ_CP055296.1 plasmid",29,133766
"NZ_CP055297.1 plasmid",16,87095
"NZ_CP055298.1 plasmid",6,34012
"NZ_CP055299.1 plasmid",1,11970
"NZ_CP055300.1 plasmid",1,5596
"NZ_CP055301.1 plasmid",0,3305
"NZ_CP055303.1 plasmid",2,6872
"NZ_CP055304.1 plasmid",10,10005
"NZ_CP055326.1 plasmid",37,272299
"NZ_CP055327.1 plasmid",32,215915
"NZ_CP055328.1 plasmid",22,120646
"NZ_CP055329.1 plasmid",0,1443
"NZ_CP055419.1 plasmid",2,24949
"NZ_CP055420.1 plasmid",0,5103
"NZ_CP055452.1 plasmid",37,244871
"NZ_CP055453.1 plasmid",6,41042
"NZ_CP055454.1 plasmid",4,38470
"NZ_CP055455.1 plasmid",0,3322
"NZ_CP055456.1 plasmid",1,3271
"NZ_CP055457.1 plasmid",0,2988
"NZ_CP055510.1 plasmid",52,333723
"NZ_CP055511.1 plasmid",32,115055
"NZ_CP055512.1 plasmid",14,95633
"NZ_CP055513.1 plasmid",6,35237
"NZ_CP055514.1 plasmid",1,4184
"NZ_CP055515.1 plasmid",0,2927
"NZ_CP055516.1 plasmid",0,1919
"NZ_CP055600.1 plasmid",21,113051
"NZ_CP055601.1 plasmid",17,112380
"NZ_CP055602.1 plasmid",6,46375
"NZ_CP055603.1 plasmid",6,33901
"NZ_CP055604.1 plasmid",1,6647
"NZ_CP055605.1 plasmid",2,4664
"NZ_CP055606.1 plasmid",0,3840
"NZ_CP055607.1 plasmid",0,1552
"NZ_CP055676.1 plasmid",49,282651
"NZ_CP055677.1 plasmid",10,94009
"NZ_CP055678.1 plasmid",7,47010
"NZ_CP055679.1 plasmid",1,6647
"NZ_CP055680.1 plasmid",0,3830
"NZ_CP055884.1 plasmid",32,137954
"NZ_CP055885.1 plasmid",6,43121
"NZ_CP055886.1 plasmid",2,4665
"NZ_CP055887.1 plasmid",1,3875
"NZ_CP056031.1 plasmid",3,28775
"NZ_CP056033.1 plasmid",6,17271
"NZ_CP056035.1 plasmid",8,28288
"NZ_CP056037.1 plasmid",27,122881
"NZ_CP056038.1 plasmid",13,66150
"NZ_CP056039.1 plasmid",1,29451
"NZ_CP056040.1 plasmid",0,1549
"NZ_CP056074.1 plasmid",12,74317
"NZ_CP056075.1 plasmid",4,39140
"NZ_CP056076.1 plasmid",19,122112
"NZ_CP056078.1 plasmid",0,1552
"NZ_CP056079.1 plasmid",20,134406
"NZ_CP056081.1 plasmid",4,40262
"NZ_CP056082.1 plasmid",3,42892
"NZ_CP056084.1 plasmid",473,2000885
"NZ_CP056086.1 plasmid",473,2000795
"NZ_CP056115.1 plasmid",32,128537
"NZ_CP056116.1 plasmid",0,1550
"NZ_CP056124.1 plasmid",5,72909
"NZ_CP056125.1 plasmid",5,19480
"NZ_CP056127.1 plasmid",10,70650
"NZ_CP056128.1 plasmid",0,2722
"NZ_CP056130.1 plasmid",27,118256
"NZ_CP056131.1 plasmid",20,78977
"NZ_CP056133.1 plasmid",18,76485
"NZ_CP056134.1 plasmid",1,3875
"NZ_CP056135.1 plasmid",0,2495
"NZ_CP056146.1 plasmid",40,165251
"NZ_CP056147.1 plasmid",0,2676
"NZ_CP056149.1 plasmid",31,142158
"NZ_CP056151.1 plasmid",47,201629
"NZ_CP056152.1 plasmid",2,4667
"NZ_CP056153.1 plasmid",0,3662
"NZ_CP056154.1 plasmid",0,1698
"NZ_CP056156.1 plasmid",146,361638
"NZ_CP056157.1 plasmid",22,125868
"NZ_CP056158.1 plasmid",0,2494
"NZ_CP056160.1 plasmid",8,116663
"NZ_CP056161.1 plasmid",0,6346
"NZ_CP056162.1 plasmid",0,6148
"NZ_CP056163.1 plasmid",0,4420
"NZ_CP056164.1 plasmid",0,3852
"NZ_CP056166.1 plasmid",16,87925
"NZ_CP056167.1 plasmid",6,46003
"NZ_CP056169.1 plasmid",34,197969
"NZ_CP056170.1 plasmid",7,26712
"NZ_CP056171.1 plasmid",2,5365
"NZ_CP056172.1 plasmid",0,4804
"NZ_CP056173.1 plasmid",1,4783
"NZ_CP056186.1 plasmid",41,191057
"NZ_CP056187.1 plasmid",20,73037
"NZ_CP056188.1 plasmid",0,5029
"NZ_CP056189.1 plasmid",1,4196
"NZ_CP056192.1 plasmid",32,246880
"NZ_CP056193.1 plasmid",18,72044
"NZ_CP056194.1 plasmid",9,70240
"NZ_CP056195.1 plasmid",2,14959
"NZ_CP056196.1 plasmid",1,5783
"NZ_CP056197.1 plasmid",0,2426
"NZ_CP056198.1 plasmid",0,1917
"NZ_CP056201.1 plasmid",43,261415
"NZ_CP056202.1 plasmid",22,133271
"NZ_CP056203.1 plasmid",2,13256
"NZ_CP056204.1 plasmid",2,4667
"NZ_CP056205.1 plasmid",0,4183
"NZ_CP056206.1 plasmid",0,3078
"NZ_CP056207.1 plasmid",0,2520
"NZ_CP056217.1 plasmid",32,144961
"NZ_CP056218.1 plasmid",0,4805
"NZ_CP056223.1 plasmid",37,176327
"NZ_CP056224.1 plasmid",23,111674
"NZ_CP056225.1 plasmid",14,69970
"NZ_CP056226.1 plasmid",12,65682
"NZ_CP056227.1 plasmid",0,3223
"NZ_CP056228.1 plasmid",0,1443
"NZ_CP056230.1 plasmid",0,3249
"NZ_CP056231.1 plasmid",0,3079
"NZ_CP056233.1 plasmid",48,339929
"NZ_CP056234.1 plasmid",0,4446
"NZ_CP056239.1 plasmid",43,206642
"NZ_CP056240.1 plasmid",14,100185
"NZ_CP056241.1 plasmid",24,82097
"NZ_CP056246.1 plasmid",22,178786
"NZ_CP056247.1 plasmid",1,4899
"NZ_CP056252.1 plasmid",35,155385
"NZ_CP056253.1 plasmid",14,71960
"NZ_CP056254.1 plasmid",15,65982
"NZ_CP056255.1 plasmid",0,1934
"NZ_CP056257.1 plasmid",43,206605
"NZ_CP056258.1 plasmid",14,100185
"NZ_CP056259.1 plasmid",24,82097
"NZ_CP056261.1 plasmid",5,34519
"NZ_CP056262.1 plasmid",1,9294
"NZ_CP056276.1 plasmid",35,248629
"NZ_CP056277.1 plasmid",11,51057
"NZ_CP056298.1 plasmid",29,131105
"NZ_CP056302.1 plasmid",72,267374
"NZ_CP056303.1 plasmid",29,108572
"NZ_CP056308.1 plasmid",35,232875
"NZ_CP056309.1 plasmid",31,113854
"NZ_CP056310.1 plasmid",15,97542
"NZ_CP056311.1 plasmid",6,36438
"NZ_CP056312.1 plasmid",1,4184
"NZ_CP056313.1 plasmid",0,2927
"NZ_CP056330.1 plasmid",0,6757
"NZ_CP056331.1 plasmid",0,5167
"NZ_CP056332.1 plasmid",0,4074
"NZ_CP056366.1 plasmid",18,109317
"NZ_CP056367.1 plasmid",2,7720
"NZ_CP056368.1 plasmid",1,5631
"NZ_CP056369.1 plasmid",0,3576
"NZ_CP056373.1 plasmid",45,193688
"NZ_CP056374.1 plasmid",33,171701
"NZ_CP056375.1 plasmid",22,107685
"NZ_CP056376.1 plasmid",1,5783
"NZ_CP056377.1 plasmid",0,5525
"NZ_CP056378.1 plasmid",1,4416
"NZ_CP056379.1 plasmid",1,4018
"NZ_CP056380.1 plasmid",0,1916
"NZ_CP056386.1 plasmid",42,252882
"NZ_CP056387.1 plasmid",1,5783
"NZ_CP056388.1 plasmid",0,4891
"NZ_CP056389.1 plasmid",1,4426
"NZ_CP056390.1 plasmid",1,3515
"NZ_CP056391.1 plasmid",0,2173
"NZ_CP056394.1 plasmid",10,89835
"NZ_CP056400.1 plasmid",40,179403
"NZ_CP056401.1 plasmid",25,119726
"NZ_CP056402.1 plasmid",5,34198
"NZ_CP056403.1 plasmid",1,2925
"NZ_CP056410.1 plasmid",29,145381
"NZ_CP056411.1 plasmid",0,8608
"NZ_CP056422.1 plasmid",23,112583
"NZ_CP056423.1 plasmid",8,47363
"NZ_CP056424.1 plasmid",0,4009
"NZ_CP056426.1 plasmid",35,220501
"NZ_CP056427.1 plasmid",12,82555
"NZ_CP056428.1 plasmid",5,25549
"NZ_CP056429.1 plasmid",1,5783
"NZ_CP056430.1 plasmid",0,3733
"NZ_CP056431.1 plasmid",0,2836
"NZ_CP056433.1 plasmid",42,206782
"NZ_CP056434.1 plasmid",21,137885
